user_id,item_id
17765,"6220,4277,2140,5303,6971,8421,2218,10326,13296,2343,8590,9072,12990,8562,5545,10835,5999,331,7707,4798,1290,4117,9580,5485,5532,5199,851,6326,10916,1978"
17770,"3487,6220,5976,9564,7707,10429,2218,1863,5545,2343,89,13296,12339,8235,7024,7706,10802,12606,3464,4576,779,2140,8590,589,5875,7236,544,10835,7792,7679"
17814,"2218,5545,6220,7707,3870,1978,8562,3950,9072,4277,13110,10326,9942,3428,2140,350,13296,4602,1210,2343,5495,5199,5532,3992,13112,10835,1017,810,5303,4679"
17818,"2218,5545,4256,1978,350,13110,8188,6220,9178,6659,3428,6402,3992,13112,1210,3870,9942,7707,64,8540,1017,9072,9341,5155,1377,1328,1383,6060,8681,11590"
17822,"1290,7120,10607,4664,9962,789,4576,8590,3697,5135,13309,2916,10663,4036,296,11024,1779,11775,6971,9295,4929,6610,10674,12497,1244,11298,6220,10389,12030,11117"
17826,"4277,8421,2140,6220,2218,12990,10326,13296,8562,6971,9072,851,4798,4679,811,5485,5545,9580,7707,10916,331,1978,5999,6326,4117,2380,1912,7138,10835,8590"
17827,"1290,10607,7120,11298,9962,789,5135,10674,4163,4664,6610,2957,4216,1851,83,10389,4576,9295,11775,296,10648,9732,3539,13309,4036,1779,7679,10581,10336,8475"
17840,"6220,2218,4277,13296,2140,2343,5303,5545,10326,9072,7707,8590,544,8562,6971,9942,11969,8421,1978,10835,5485,12990,1017,5532,12665,4679,1210,3870,5199,811"
17843,"2218,6220,5545,2140,10326,4277,9072,13296,8562,6971,9942,8421,1978,7707,8590,12990,7063,4798,2343,3870,7138,4679,3950,10835,11384,5532,1017,220,5485,9341"
17864,"2218,2140,10326,6971,5303,6220,8562,7063,8590,8421,4798,5999,2291,3950,4413,13296,12990,8235,7138,9306,5545,4277,3870,13346,9580,9072,11384,8922,2380,7707"
17871,"6220,5545,3487,2343,7707,2218,13296,11969,89,544,3464,5976,10429,4576,9942,8188,1863,12665,9072,8590,12606,12339,7679,10835,6659,13110,8235,2327,5532,4256"
17881,"6220,4277,2218,5545,2343,2140,5303,13296,9072,10326,7707,8421,1978,6971,8590,10835,11969,1017,5532,12990,544,5199,9942,8562,12665,5485,1210,4117,4798,560"
17928,"6220,2218,5545,2343,7707,9072,13296,4277,1978,11969,9942,2140,1017,10326,544,1210,5303,12665,350,13110,5532,10835,8562,8590,3428,5199,3870,9341,5485,9938"
17931,"2218,5545,6220,9306,3992,7063,13110,9178,220,13310,9942,3950,9072,3870,8562,8188,1978,64,3799,11000,4946,10326,350,802,9341,3509,13346,1426,7138,810"
17933,"6220,2218,5545,9072,10326,4277,2140,5303,2343,13296,8562,1978,7707,8421,12990,6971,9942,5532,3950,8590,7063,1017,7138,10835,4679,3870,4798,1210,9341,13110"
17953,"6220,2218,2343,13296,10326,9072,2140,8590,4277,5303,5545,1290,544,8562,10835,5532,8421,9942,7707,11969,12990,5485,7138,5999,1978,12665,4117,1017,5199,8235"
17970,"6220,2140,2218,5303,4277,8421,5545,10326,13296,8562,7707,9072,12990,1978,4798,3950,6971,10835,2343,3870,5199,4117,5999,5532,6326,11384,331,13346,8590,4413"
17977,"4277,6220,5303,2140,8421,2218,6971,10326,13296,2343,9072,5545,12990,8590,10835,4798,8562,7707,331,5999,1978,4117,851,5485,9580,5532,5199,1290,11384,7138"
17982,"1290,7120,9962,10663,4929,3697,2916,296,12497,10607,6243,4163,6811,11117,10147,13101,11298,4387,8567,2957,5573,12030,3539,9295,1244,10644,1977,1851,6610,4777"
17995,"1290,6971,7120,8922,9799,8590,7637,2140,12030,5303,10663,4929,8703,3697,4387,9668,5573,12497,5549,4101,10326,2916,12104,8235,8567,5999,6243,8302,12026,9962"
18002,"6220,4277,5303,2140,2218,8421,13296,7707,10326,5545,9072,8562,12990,1978,4798,6971,5485,8590,9942,811,5199,2343,4679,350,851,1210,3870,4117,10835,560"
18006,"3464,6659,6060,4256,5105,10352,6402,2769,8540,5545,5760,9375,1377,6220,6306,8188,3487,11771,11590,6082,5027,7047,5494,9516,9817,10441,13111,7707,5241,6952"
18023,"2218,6220,4277,5545,2140,5303,1978,8421,10326,8562,3870,7707,9072,3950,1210,12990,13296,4679,5199,350,13346,4602,13110,9942,3428,220,11384,7063,1017,4414"
18024,"2218,9306,6220,8562,10326,7063,2140,5303,3950,220,2291,4413,4798,3870,5545,9771,13346,13310,9733,6971,7138,11000,11540,9942,8235,12990,5610,5999,11384,4679"
18047,"6220,2218,2343,5545,13296,4277,2140,5303,10326,9072,6971,8590,7707,8421,10835,8562,1978,5532,544,12990,9942,11969,1290,12665,5199,4117,8235,1017,3870,5485"
18050,"6220,2218,4277,5303,2140,6971,13296,10326,8421,8590,5545,9072,2343,12990,8562,10835,4798,7707,9942,544,1978,1290,7138,5485,5532,11969,811,5999,11384,331"
18078,"6220,4277,5303,2140,8421,2218,13296,6971,2343,10326,9072,5545,8590,12990,8562,7707,10835,5485,4117,331,5999,5532,1290,4798,5199,1978,11969,544,9942,9580"
18086,"1290,7120,9962,5135,789,10607,11298,4163,3697,13309,2957,10674,4216,9295,296,83,6811,6610,3539,1851,11024,2916,4664,10336,10663,10648,11775,4929,10581,10389"
18093,"11298,10607,9962,1290,4163,4216,2957,10674,5135,789,83,7120,1851,11024,4664,6610,9732,9295,11775,4036,10648,3539,6811,7679,10389,4576,10581,13431,8475,1779"
18115,"6220,2218,5545,5303,2140,10326,9072,8421,1978,4277,4798,3950,6971,13296,8562,7707,12990,13346,7063,7138,10835,13110,5532,3870,4413,560,2343,8590,9942,5999"
18122,"11969,7679,3487,4576,9730,544,6220,3464,4664,10674,11024,8714,2989,13431,6610,10389,2769,2343,11775,10607,9732,1779,12096,8475,5545,13296,12995,11298,11918,1290"
18124,"6220,4277,2218,5303,2140,5545,13296,9072,10326,7707,2343,8421,1978,6971,8562,8590,12990,10835,8235,5485,5199,1210,4798,5532,1017,3950,3870,9942,4117,3055"
18127,"1290,7120,789,9962,10663,5135,4929,13309,2916,296,12497,10607,6243,10336,8567,13101,11117,4387,6811,9866,12030,4163,11298,10147,5573,1244,3539,2957,9295,4777"
18133,"6220,2218,2140,5303,10326,5545,8421,6971,13296,8562,3950,7707,8235,4277,4413,3870,9072,8590,12990,5999,2343,10835,4798,5532,7063,7723,1978,2380,13346,5199"
18148,"5303,2218,6971,2140,6220,10326,8421,4277,12990,8590,4798,13296,8562,5999,9072,9580,7063,7138,851,2343,331,5545,2380,5485,1912,4679,811,8161,7707,10916"
18155,"2218,6220,5545,9072,5303,10326,8562,4277,1978,9942,2140,7063,9341,3870,9178,13296,4679,7707,12990,13346,220,11000,811,7138,8421,12404,11384,5532,13110,9340"
18158,"1290,7120,789,10607,5135,9962,10663,2916,4929,296,4664,4576,12497,13309,11024,3697,11298,2957,4163,11775,10389,6610,10336,10674,9295,1851,3539,1244,10581,4216"
18166,"2218,6220,5545,5303,9072,10326,4277,2140,1978,8562,7063,9942,13296,12990,9341,8421,4679,3870,7707,11000,220,7138,13346,3950,11384,4798,1210,1017,13110,12404"
18167,"6220,2218,4277,5303,2140,10326,13296,9072,8421,5545,6971,2343,8562,8590,7707,12990,1978,5485,10835,9942,4798,4679,5532,811,1017,544,11969,7138,1210,5199"
18169,"2140,5303,2218,9306,10326,7063,2291,3950,4798,8562,6220,6971,8421,4413,13346,3870,8235,5999,12990,5545,220,12857,2380,11540,7138,3055,9580,9771,1912,8161"
18175,"6220,5545,2218,7707,3870,13296,3950,1978,2140,9072,10326,8562,13110,9942,12606,350,10835,3428,8188,4277,1210,5532,5495,5303,5199,4602,12665,1017,3799,1328"
18178,"6220,2218,2140,5303,10326,8562,8421,7707,3950,4277,3870,13296,9072,12990,4798,1978,4413,8235,5999,13346,6971,7063,5199,10835,5532,4117,11384,4602,4679,6326"
18214,"1290,7120,4929,10663,789,6243,12497,8567,296,5135,9962,3697,13309,13101,4387,12030,5573,4777,10336,6971,10607,11117,1400,8590,9866,1244,12474,1977,4576,2885"
18217,"4277,5303,6220,2140,2218,8421,10326,12990,13296,5545,9072,6971,4798,8562,1978,2343,7707,331,10835,8590,851,5485,4679,5999,7138,5199,10916,2380,11384,9580"
18226,"1290,10607,4664,10674,7679,11024,6610,4576,11298,7120,10389,11775,1779,9962,9732,789,10648,4216,8475,9295,4163,83,2989,5135,9960,8714,2957,13431,296,12096"
18229,"6220,2218,5545,4277,9072,5303,2140,10326,13296,2343,8562,1978,8421,7707,12990,6971,9942,5532,10835,4679,1017,9341,5199,5485,7138,3870,5999,4798,7063,1210"
18236,"5545,6220,4256,2218,6659,3464,8188,2343,5105,6402,11969,7707,8540,2769,1978,6060,10352,9375,1377,350,9072,11590,13110,1210,3487,544,5760,9942,6082,6306"
18240,"4256,6402,6659,5545,6060,13112,3870,2218,350,8540,13110,1377,7707,1978,1328,3428,10352,8092,5760,5105,4097,2770,8188,6220,11590,9178,9375,3992,5027,1210"
18262,"6220,2218,5545,4277,9072,5303,1978,2140,10326,7707,13296,8421,8562,2343,9942,12990,1210,3870,1017,10835,13110,9341,5199,350,4798,4679,11384,5532,3950,12404"
18266,"1290,789,9962,10607,5135,296,10663,4929,2916,4664,13309,4576,12497,3697,11298,6610,10674,10336,11024,9295,11775,10389,1244,10648,3539,1779,4036,4163,6243,8590"
18272,"2218,6220,8562,10326,2140,5545,5303,4277,13296,7707,9072,8421,3870,12990,3950,2343,9942,1978,10835,4679,6971,5999,7063,5532,13346,4798,7138,5199,220,11384"
18292,"6220,2218,5303,2140,6971,10326,4277,13296,8421,2343,8590,9072,5545,8562,12990,7707,10835,8235,5999,1290,4798,5532,2380,1978,5485,7138,331,9799,4413,4117"
18299,"6220,2218,4277,5545,5303,13296,2140,9072,1978,8421,7707,10326,2343,8562,12990,1210,9942,10835,1017,5199,9341,11969,5485,4679,3870,350,8590,5532,13110,6971"
18321,"5760,6060,10352,8540,5105,6402,6306,6640,5027,8911,10441,10974,6011,6952,4029,6150,162,449,10739,9375,13111,6082,4399,10732,1521,4256,6815,1213,5494,2770"
18338,"6220,2218,5303,2140,4277,6971,10326,13296,8421,2343,8590,5545,9072,8562,12990,10835,7707,4798,1978,544,1290,7138,5532,5999,9942,5485,8235,7063,4679,2380"
18339,"5303,4277,2140,6220,6971,2218,8421,10326,13296,12990,9072,8590,4798,2343,5999,5545,8562,331,10835,851,9580,1290,2380,5485,7138,9799,4679,10916,1912,4117"
18341,"2140,8562,10326,5999,4413,3950,6971,11540,9306,11622,8235,2291,11784,5303,12857,7723,3106,4877,4332,6899,8421,12990,9771,4798,12026,13214,9580,9733,12793,2149"
18355,"1290,7120,789,9962,5135,10607,10663,3697,4929,13309,2916,296,11298,12497,10336,4163,6811,2957,9295,11117,3539,6610,10674,4664,10147,1851,6243,10648,1244,11024"
18364,"6220,2343,11969,544,1290,13296,4576,4664,2218,4277,5545,8590,7707,9072,89,10674,7120,12665,6610,10607,3487,11024,7679,9730,8714,10389,11775,10835,9942,2989"
18368,"6220,5303,4277,2218,8421,2140,5545,10326,9072,12990,13296,1978,4798,6971,8562,5999,4679,11384,10916,10835,2343,7707,7063,13346,851,2380,4117,7138,3950,5199"
18393,"6220,2218,2140,5545,2343,10326,13296,5303,7707,10835,9072,6971,8235,4277,8562,8421,8590,7723,3950,3870,4413,5532,4117,5199,5999,12990,1978,9942,4798,3055"
18409,"2218,6220,5303,2140,4277,10326,8421,5545,9072,12990,8562,6971,13296,2343,4798,1978,7063,7707,10835,5999,5532,3950,7138,11384,8590,4679,3870,5199,13346,10916"
18434,"6220,2218,2140,5303,8421,10326,13296,5545,9072,6971,12990,8562,2343,1978,10835,7707,8590,4798,3870,9942,4679,11384,7138,5199,5999,5485,5532,331,3950,7063"
18440,"6220,2140,5303,2218,4277,8421,10326,13296,6971,8562,5545,7707,4798,12990,9072,8590,1978,3950,10835,331,5999,2343,7138,560,3870,9580,5485,2380,4413,6326"
18446,"2218,6220,4277,5545,1978,8562,5303,350,7707,2140,3870,9072,13110,9942,8421,811,1210,10326,9178,992,12990,4679,1017,13296,12404,3428,3950,220,9341,9340"
18467,"2218,5303,6220,6971,10326,2140,7063,8562,8590,4798,7138,4277,9072,12990,8421,13296,5545,220,13346,5999,3950,9942,4679,811,11384,11000,1912,4413,5485,8235"
18475,"6220,2218,2343,13296,544,11969,8590,5545,7707,9072,4277,5303,2140,9942,89,1290,6971,12665,10326,4576,10835,1017,3487,4664,1978,5485,1210,5532,1863,1220"
18487,"6220,2218,5545,10326,7707,2140,13296,5303,8562,3950,9072,8421,3870,4413,8235,2343,5532,6971,4277,12990,10835,1978,13346,7063,7723,5999,9942,8590,4602,5199"
18489,"4256,6659,6402,5545,2218,8188,5760,5105,350,6060,9178,13110,1978,8540,10352,1377,2770,5155,13112,6220,9482,8028,6150,9942,8092,1210,2897,13111,6640,3464"
18499,"2218,6220,4277,5303,9072,5545,10326,2140,8562,12990,4679,13296,9942,1978,811,7063,9341,12404,8421,7138,6971,7707,11000,9178,1210,9340,5485,2343,992,1017"
18505,"2218,6220,5545,7707,1978,4277,9072,3870,13296,2140,2343,8562,10326,9942,1210,13110,5303,350,3428,3950,1017,10835,8421,5199,5532,9341,4602,12990,4679,9455"
18525,"6220,5303,13296,2218,10326,4277,8421,6971,2343,7707,9072,8562,5545,12990,8235,5999,8590,10835,5485,9799,4117,331,5532,5199,3055,3950,4413,4679,3870,2789"
18530,"2218,6220,5303,2140,5545,10326,4277,7707,8562,8421,13296,9072,3870,3950,1978,12990,4798,6971,9942,7063,8590,13346,11384,4679,10835,5532,2343,811,12404,7138"
18539,"6220,2343,1290,544,11969,4664,4576,13296,8590,3487,89,2218,7707,7679,7120,10674,10607,1863,5545,4277,6610,11024,8714,1779,9730,2989,11775,10389,12665,9732"
18546,"6220,2218,5303,4277,2140,6971,10326,2343,9072,13296,8421,5545,8590,12990,8562,10835,5999,1290,4798,5532,1978,7138,7707,5485,4117,331,9942,7063,11384,4679"
18579,"6220,2218,5545,4277,13296,9942,7707,544,9072,11969,1978,5303,2343,2140,8590,10326,1017,1210,350,13110,8562,10835,5485,12665,6971,811,3870,89,9455,9341"
18585,"2218,6220,2140,5303,10326,4277,8421,8562,9072,5545,13296,12990,6971,7707,4798,3950,2343,5999,1978,7063,3870,4679,10835,7138,13346,11384,220,5532,1912,10916"
18595,"2218,5545,6220,1978,4277,9072,9178,1210,350,13110,3870,9942,9341,8562,7707,3428,1017,4679,3992,10326,12404,9455,811,5303,11000,13112,220,13296,5386,2140"
18648,"6220,2218,4277,5545,5303,2140,9072,13296,8421,7707,10326,8562,2343,12990,9942,4798,5199,10835,3870,1017,5532,3950,1210,6971,13110,350,11384,8590,5485,4679"
18679,"2140,6220,5303,10326,2218,8421,4277,8562,5545,3950,7707,4413,6971,13296,4798,8235,12990,9072,3870,10835,5999,12857,1978,331,3055,6326,4117,5199,2343,8590"
18683,"6220,2218,5303,2140,4277,5545,10326,13296,6971,8421,9072,8590,8562,12990,7707,2343,4798,10835,9942,1978,5999,7063,7138,5485,11384,3870,5199,5532,4679,3950"
18687,"6220,2218,5545,2140,2343,4277,9072,13296,10326,5303,7707,10835,8421,8562,6971,5532,1978,8590,12990,9942,4117,3870,5999,3950,5199,7723,8235,4798,4679,4413"
18718,"6220,2218,4277,13296,7707,2343,9072,11969,1978,5303,2140,544,9942,10835,8421,10326,1210,5199,8590,8562,12665,350,13110,1017,5532,5485,12990,3870,9341,4117"
18741,"3950,9306,3870,2218,5545,8562,6220,3799,7063,2140,220,7707,13346,10326,5495,5177,5610,4413,11622,12632,9733,13110,9729,3992,2291,12793,11800,4602,1978,8235"
18760,"1290,10607,789,7120,9962,5135,11298,10674,4163,2957,11024,6610,4216,4664,1851,10389,11775,296,13309,10648,4576,9295,83,3539,9732,10581,9960,10336,2916,8475"
18771,"2218,6220,5545,2343,9072,7707,1978,10326,9942,4277,8562,13110,1210,5532,3428,13296,1017,810,2140,3870,9341,9455,8188,4679,350,3992,10835,8279,9178,3950"
18787,"5303,2140,8421,6971,4277,851,4798,10326,9799,2789,5999,331,9580,6220,8161,2380,13296,8590,10916,11282,2218,8562,6515,1290,12857,1180,6326,1912,8235,11843"
18788,"2140,8421,5303,10326,2218,4277,6220,8562,12990,5999,3950,4798,6971,3870,9580,331,9072,6326,12857,5545,13296,7707,10916,4413,2789,10835,11843,4117,13346,11384"
18789,"6220,5545,2218,4277,9072,1978,5303,2140,10326,13296,8421,7707,2343,1210,12990,8562,9341,4679,3870,1017,9340,5532,3950,10835,9942,350,5199,7063,11384,12404"
18798,"6220,2218,4277,5303,2140,2343,5545,13296,10326,9072,8421,6971,8590,7707,10835,12990,1978,8562,5532,544,5199,4117,4798,9942,11969,1017,5485,1210,7138,5999"
18800,"6220,2218,11969,5545,544,2343,8188,3464,4576,9942,9072,11024,9732,3487,9341,13110,4256,2769,4664,7679,1978,7707,1210,13296,12665,6659,12339,8714,10607,1017"
18805,"2218,6220,5545,9072,2343,10326,1978,4277,2140,13296,8562,7707,5303,9942,5532,7063,3870,3950,13110,1017,7138,11000,1210,9341,8590,12990,4679,11384,350,10835"
18806,"9962,789,7120,3697,10607,11298,4163,10663,4929,2957,296,6811,10336,4216,1851,10147,9295,12497,83,10674,9866,10644,11117,10648,6610,11024,4036,10581,4664,11775"
18812,"6060,6402,10352,4256,5760,8540,5105,5027,9375,6306,1377,6952,11771,6150,5494,2770,10441,1213,6640,3464,6011,11590,1521,13111,6082,12824,5241,10974,8092,4029"
18818,"5760,6060,10352,5105,6011,8911,162,10739,449,10441,6402,8540,10974,5027,4399,6640,1213,10732,6952,6082,6150,6815,6306,5786,4832,5249,13111,4029,4641,173"
18830,"2140,5303,8421,8562,2218,4277,10326,6220,12990,6971,5999,4798,13296,3950,3870,331,4679,851,9580,7707,5545,8161,10916,9072,6326,2380,11843,13346,7063,4413"
18835,"1290,7120,789,9962,10607,5135,296,4664,10663,13309,10674,3697,4163,11024,6610,2957,2916,4929,9295,10389,4576,11775,3539,10336,12497,4216,10648,4036,83,1244"
18839,"6220,2140,5303,2218,4277,6971,2343,13296,10326,8421,5545,8590,10835,9072,7707,12990,8235,8562,1290,5999,331,4117,4798,5532,4413,9799,5199,1978,7723,2380"
18851,"6220,2218,5545,9072,2343,7707,4277,13296,1978,9942,10326,11969,1210,2140,5303,8562,13110,1017,544,9341,3428,3870,350,5532,10835,12665,5199,5485,8188,810"
18854,"2140,6971,5303,8421,9799,5999,10326,4413,2789,6220,4798,8235,8922,9580,12990,331,851,8562,7723,4277,8590,11282,4117,13296,4101,6326,8161,10835,12026,2567"
18864,"6220,2218,4277,5545,9072,1978,5303,13296,8421,8562,7707,2140,2343,1210,10326,12990,9341,9942,3870,350,4679,5199,1017,5485,13110,5532,9340,13346,811,12404"
18865,"6220,2218,2343,5545,10326,13296,2140,9072,7707,8562,5532,7723,5303,8235,3870,6971,4277,3950,10835,5999,9942,1978,8421,8590,4413,4117,12990,7983,5199,3428"
18874,"1290,789,7120,9962,5135,10607,4163,11298,2957,13309,3697,296,10674,10663,4216,2916,4929,6610,11024,1851,9295,10336,3539,10648,4664,83,6811,11775,12497,10389"
18875,"6220,2218,4277,2343,13296,5545,9072,5303,2140,10326,8590,7707,8421,1978,6971,11969,9942,544,8562,10835,12990,5532,5485,1017,12665,5199,1210,9341,1290,4798"
18879,"2769,3464,7047,7679,5105,5760,6060,10009,10352,3487,1213,247,6082,10441,13431,10732,11771,6011,6201,9482,9732,6659,7862,10739,9516,11024,1219,13111,2920,9730"
18882,"1290,7120,10607,789,4664,9962,5135,4576,296,6610,10674,11298,11024,10663,2916,4929,10389,13309,11775,9295,1779,12497,10648,3697,9732,10336,3539,4163,1244,2957"
18895,"2218,6220,5545,3870,2343,7707,10326,9072,13296,9942,12606,3950,2140,5532,1978,3428,13110,5495,3799,10835,8235,5303,4602,4277,1017,5199,4413,4946,7723,3992"
18903,"6220,4277,5303,6971,2140,13296,2218,2343,8421,8590,1290,10326,9072,5545,12990,10835,7707,11969,4798,5485,331,9799,8562,1978,5532,4117,560,5199,851,5999"
18913,"6220,4277,2140,5303,2218,10326,8421,9072,6971,2343,5545,13296,12990,8562,10835,5999,1978,5532,4117,7138,4798,8590,4679,331,7707,11384,3950,5199,5485,10916"
18934,"1290,7120,789,9962,5135,4929,10663,3697,13309,2916,12497,296,6243,10607,10336,11117,4387,13101,8567,6811,5573,12030,4163,10147,11298,1244,4777,2957,9295,3539"
18935,"6220,3487,6659,7707,5545,2343,3464,4256,8188,11969,2218,544,13296,11590,9072,1377,7679,6060,9942,7792,6402,12665,1210,4277,2769,1978,350,13112,89,1017"
18981,"6220,2343,5545,11969,2218,7707,544,13296,3487,4576,9072,4277,12665,9942,10835,8188,1978,8590,1210,3464,1863,7679,4664,5532,13110,10429,6659,350,12606,1017"
18985,"2218,6220,5545,9942,9072,7707,1978,4277,2343,1210,13296,9341,13110,3428,1017,11969,3870,8562,350,10326,8188,9455,10835,544,2140,810,9178,5532,5485,12404"
18987,"7120,9962,5135,13309,2916,10607,296,12497,6811,11117,10336,11298,4387,4163,6243,10147,13101,9866,9295,5573,1977,12030,2957,3539,10644,1244,4036,8567,6610,1851"
18990,"6220,5303,2218,4277,10326,6971,8421,13296,5545,9072,8590,12990,8562,4798,2343,7707,1978,5999,10835,7138,7063,2380,3950,11384,9580,5532,331,8235,4679,5485"
18996,"6220,2218,5545,4277,9072,5303,2140,10326,7707,13296,8562,2343,1978,8421,9942,12990,1210,1017,10835,5532,3870,6971,5199,9341,13110,3950,4679,5485,3428,11384"
19010,"2218,5303,2140,6220,4277,8421,10326,6971,12990,8562,13296,9072,4798,5545,5999,8590,4679,7063,2343,7138,10835,331,10916,2380,9580,1978,5485,11384,7707,3870"
19016,"1290,10607,7120,10674,11024,4664,11298,6610,9962,789,4576,10389,11775,9732,4216,4163,2957,10648,5135,7679,9295,2989,296,8475,3539,1779,8714,9730,83,9960"
19018,"2218,5303,2140,6220,10326,6971,7063,4798,8590,8562,9306,2291,5545,4413,3950,8235,8421,7138,220,11384,13346,1912,12990,9771,13296,12857,2380,4277,9072,9580"
19029,"5303,2140,2218,8421,4277,10326,6220,6971,12990,8562,4798,5999,13296,7063,3950,9580,9072,3870,10916,4679,5545,7138,13346,851,11843,331,2380,1912,8161,11384"
19060,"5105,3464,5760,4256,6060,6659,8540,6402,8188,8028,7047,9375,10107,9482,1377,12838,13111,8092,2769,10441,5027,10685,10352,6150,6640,10974,10732,5155,2218,6082"
19069,"1290,7120,4929,789,10663,9962,5135,3697,13309,296,12497,6243,10607,8567,10336,13101,4387,11117,12030,5573,1244,6811,9866,4777,11298,9295,4664,6610,3539,10147"
19084,"2140,6220,2218,10326,5303,4277,8421,8562,13296,5545,6971,9072,12990,2343,7707,10835,8590,5999,4798,4117,3950,4679,5532,1978,3870,331,5485,4413,6326,5199"
19086,"3464,6220,11969,3487,2769,544,2218,7679,2343,5545,8188,6659,7707,5105,4576,4256,9732,7047,4664,9942,11024,9730,13296,2989,13431,8714,6060,12665,10674,12339"
19105,"7679,2769,3464,4664,3487,4576,10607,9732,11969,11024,10674,10389,9730,544,2343,1290,247,13431,11298,6610,1779,12096,2989,11775,8714,6220,11918,83,6659,4216"
19110,"1290,7120,789,9962,5135,10607,3697,13309,10663,4929,11298,4163,296,2916,10336,2957,6811,12497,9295,1851,10674,3539,11117,10147,6610,4216,4664,10648,11024,1244"
19135,"6060,6402,5760,10352,5105,8540,4256,6659,9375,6306,5027,1377,6952,6640,6011,11771,6082,10441,2770,5494,10974,6150,8911,5241,449,1521,8092,1213,13111,9817"
19144,"6220,2218,4277,5303,13296,5545,2140,9072,8421,10326,7707,1978,8562,6971,9942,8590,12990,4798,5485,2343,811,11969,992,1210,544,1017,12404,350,7138,4679"
19154,"6220,2218,5545,2140,10326,4277,5303,7707,8562,8421,3950,3870,13296,9072,1978,2343,12990,10835,5532,4798,13110,5199,7063,11384,9942,4117,13346,1210,8235,4602"
19168,"5303,2140,4277,2218,6220,8421,6971,10326,12990,4798,13296,8562,9072,8590,5999,9580,851,331,811,5485,4679,8161,10916,7138,5545,7063,2380,1912,7707,1978"
19173,"1290,7120,4929,10663,6243,2916,8567,12497,789,3697,12030,5573,5135,4387,13101,296,6971,9962,13309,11117,8590,4777,12474,1400,8922,10336,10607,1244,1977,9866"
19187,"6220,2140,5303,13296,2218,2343,6971,8590,4277,10326,7707,8421,9072,5545,1290,8235,10835,9799,8562,4117,12990,8922,5532,5999,544,4413,5485,7723,5199,12665"
19216,"5760,6060,10352,162,8911,8540,10739,5105,6402,6011,10441,10974,6640,10732,449,6150,4029,5786,5027,4399,6952,1213,13111,1521,6082,6815,6306,7220,9482,4832"
19227,"5545,4256,6402,2218,13110,1978,6220,350,8188,6659,3992,6060,8540,3428,9178,3870,1328,7707,1377,5760,1210,9375,10352,11590,13112,64,9942,5105,5155,2770"
19231,"2140,8421,5303,4277,6220,10326,6971,2218,12990,13296,8562,5999,4798,9072,331,851,9580,2789,5545,6326,10916,10835,7707,4117,2380,8161,3950,8590,11843,9799"
19234,"4576,11024,10607,1290,7679,9732,11298,11775,10674,544,6610,2989,3487,11969,1779,9730,10389,7120,8714,13431,4036,3464,9295,6220,8475,12903,2769,11918,4216,10648"
19255,"6220,4277,2218,5303,13296,2343,2140,5545,9072,8421,7707,10326,6971,8590,11969,544,10835,1978,12990,9942,8562,5485,1210,5532,1017,5199,12665,811,4798,4117"
19258,"2140,6220,2218,3950,10326,5545,8562,5303,3870,8421,4413,7707,9306,8235,4798,7063,12990,13296,13346,4277,220,5999,9072,10835,1978,6971,7723,11540,11384,6326"
19266,"6220,2343,2218,4576,11969,5545,544,13296,1863,3487,4664,2989,7707,8714,89,9942,9072,8590,12665,10429,7679,9732,11024,8188,9730,1290,5976,13431,3464,12339"
19296,"2218,6220,2140,6971,8235,10326,8590,9306,4413,5303,5545,3950,13296,8562,2343,8922,7707,7063,3870,2291,7723,5999,7138,5532,9072,2990,8421,10835,4798,11540"
19297,"5760,6060,10352,8911,6402,8540,5027,5105,6640,162,449,6011,5786,6150,6952,4029,4832,1521,4399,5249,10739,9375,11461,10441,9453,6815,6306,7721,1213,10732"
19308,"2218,6220,2140,4277,5545,10326,5303,8562,8421,9072,1978,3870,12990,3950,7707,13296,4679,7063,4798,220,9942,13346,11384,2343,10835,11000,5532,5999,5199,1210"
19323,"6060,5760,10352,6011,5105,8911,449,4399,8540,5027,6402,6306,1213,6952,162,10441,6082,6640,10974,10739,6815,4832,9453,10732,6150,9375,4641,4029,1521,5249"
19346,"6220,4277,2218,5303,5545,13296,9072,2343,8421,10326,6971,12990,7707,10835,1978,8562,8590,5532,5199,5485,4798,4117,1210,9942,5999,11384,9341,1017,4679,331"
19347,"7120,4929,10663,789,2916,12497,9962,296,6243,5135,13309,8567,3697,12030,13101,6971,4387,10607,10336,8590,4777,5573,11117,1400,1244,9866,4664,4576,6610,2885"
19360,"1290,10607,7120,4664,11024,11298,4576,10674,11775,9732,7679,6610,4036,1779,10389,9295,9962,2989,8714,9730,5135,789,4216,13431,10648,83,3539,2957,12903,8475"
19364,"10607,1290,11024,4664,4576,544,11969,10674,9732,6610,11298,11775,7679,2989,7120,6220,10389,789,8714,2957,9730,4216,4163,13431,9962,1779,2343,13370,12096,10648"
19378,"6220,2218,5545,2140,5303,10326,9072,4277,13296,8421,2343,8562,6971,12990,7707,10835,5532,1978,3950,3870,5999,8590,9942,4798,11384,7063,4117,7138,4679,5199"
19379,"6220,2218,4277,5303,5545,2140,13296,10326,9072,8421,2343,6971,8590,8562,1978,7707,12990,9942,10835,544,4798,11969,5532,5485,7138,1017,1210,11384,3870,7063"
